Links,Imagenes,,Temporada,Color,Estilo,Estampado,Escote,Longitud_manga,Corte,Material,Precio,Ventas
https://www.shein.com.mx/SHEIN-LUNE-Butterfly-Letter-Graphic-Batwing-Sleeve-Tee-Dress-p-19577159.html?src_identifier=on%3DIMAGE_COMPONENT%60cn%3Dshopbycategory%60hz%3DhotZone_1%60ps%3D4_1%60jc%3Dreal_2030&src_module=All&src_tab_page_id=page_home1709171303983&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/07/14/168932457049d79d8e895696a9d150d45726f96976_thumbnail_405x552.jpg,,Invierno,Negro,Casual,Combinado,Redondo,Manga corta,Camisa,Poliuretano,$179.58,800
https://www.shein.com.mx/SHEIN-SXY-Allover-Print-Tank-Dress-p-14629307.html?src_identifier=on%3DIMAGE_COMPONENT%60cn%3Dshopbycategory%60hz%3DhotZone_1%60ps%3D4_1%60jc%3Dreal_2030&src_module=All&src_tab_page_id=page_home1709171303983&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/04/10/1681096862ff097f65eccfc762d1b6c67e5be0dde1_thumbnail_405x552.jpg,,Otoño,Multicolor,Sexy,Generico,Redondo,Sin mangas,A línea,Poliuretano,$120.45,35
https://www.shein.com.mx/SHEIN-Mulvari-Floral-Print-Puff-Sleeve-Smock-Dress-p-18998753.html?src_identifier=on%3DIMAGE_COMPONENT%60cn%3Dshopbycategory%60hz%3DhotZone_1%60ps%3D4_1%60jc%3Dreal_2030&src_module=All&src_tab_page_id=page_home1709171303983&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/07/06/16886104124bd02a47f0e467c700c8950d72cf9609_thumbnail_405x552.jpg,,Otoño,Multicolor,Casual,Floral,Redondo,Generico,Generico,Poliuretano,$374.00,100
https://www.shein.com.mx/SHEIN-VCAY-Solid-Puff-Sleeve-Bubble-Texture-Red-Short-Dress-p-27258118.html?src_identifier=on%3DIMAGE_COMPONENT%60cn%3Dshopbycategory%60hz%3DhotZone_1%60ps%3D4_1%60jc%3Dreal_2030&src_module=All&src_tab_page_id=page_home1709171303983&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/12/06/34/1701846504c82ab339f2fa7ea9b1e49d4bce2c4567_thumbnail_405x552.jpg,,Primavera,Rojo,Casual,Liso,V,Manga capa,Natural,Poliamida,$194.00,100
https://www.shein.com.mx/SHEIN-PETITE-Mock-Neck-Ribbed-Knit-Spring-Women-Dress-p-25535799.html?src_identifier=on%3DIMAGE_COMPONENT%60cn%3Dshopbycategory%60hz%3DhotZone_1%60ps%3D4_1%60jc%3Dreal_2030&src_module=All&src_tab_page_id=page_home1709171303983&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/10/28/57/16984899029d42d981fdfe078b86b425e8e1e9c4cb_thumbnail_405x552.jpg,,Invierno,Verde,Casual,Liso,Alzado,Manga larga,A línea,Algodón,$181.04,22
https://www.shein.com.mx/SHEIN-Priv-Allover-Print-One-Shoulder-Twist-Front-Dress-p-22357012.html?src_identifier=on%3DIMAGE_COMPONENT%60cn%3Dshopbycategory%60hz%3DhotZone_1%60ps%3D4_1%60jc%3Dreal_2030&src_module=All&src_tab_page_id=page_home1709171303983&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/08/29/07/1693304802c4b350cd10c0dcc493ab673b029c91a3_thumbnail_405x552.jpg,,Invierno,Azul,Elegante,Floral,Asimetrico,Manga corta,Ajustado,Algodón,$223.38,20
https://www.shein.com.mx/SHEIN-WYWH-Gingham-Print-Square-Neck-Butterfly-Sleeve-Tie-Backless-Dress-p-10406686.html?src_identifier=on%3DIMAGE_COMPONENT%60cn%3Dshopbycategory%60hz%3DhotZone_1%60ps%3D4_1%60jc%3Dreal_2030&src_module=All&src_tab_page_id=page_home1709171303983&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2022/04/26/1650953918aab2ec209a156d3c882a63da0eca92d4_thumbnail_405x552.jpg,,Primavera,Rosa,Casual,Geometrico,Recto,Manga corta,Holgado,Viscosa,$363.00,100
https://www.shein.com.mx/EMERY-ROSE-Patchwork-Print-Dress-p-2475531.html?src_identifier=on%3DIMAGE_COMPONENT%60cn%3Dshopbycategory%60hz%3DhotZone_1%60ps%3D4_1%60jc%3Dreal_2030&src_module=All&src_tab_page_id=page_home1709171303983&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2021/10/16/1634361965dfe4bb19459c8d9847b6325f4bfa7685_thumbnail_405x552.jpg,,Invierno,Multicolor,Bohemio,Combinado,Redondo,Sin mangas,Natural,Poliamida,$193.00,100
https://www.shein.com.mx/SHEIN-VCAY-Summer-Allover-Print-Ring-Linked-Cut-Out-Waist-Bodycon-Dress-p-19642497.html?src_identifier=on%3DIMAGE_COMPONENT%60cn%3Dshopbycategory%60hz%3DhotZone_1%60ps%3D4_1%60jc%3Dreal_2030&src_module=All&src_tab_page_id=page_home1709171303983&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/07/17/16895624186347edbd3dedfebcbd8010946f3de97c_thumbnail_405x552.jpg,,Invierno,Azul,Bohemio,Combinado,V,Manga corta,Ajustado,Algodón,$196.37,300
https://www.shein.com.mx/EMERY-ROSE-Women-s-Summer-White-V-Neck-Short-Sleeve-Floral-Print-Midi-Dress-p-28458902.html?src_identifier=on%3DIMAGE_COMPONENT%60cn%3Dshopbycategory%60hz%3DhotZone_1%60ps%3D4_1%60jc%3Dreal_2030&src_module=All&src_tab_page_id=page_home1709171303983&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2024/01/02/73/1704173500f7988e41d19412531b895b15de74fbe7_thumbnail_405x552.jpg,,Primavera,Multicolor,Casual,Floral,V,Manga media,Natural,Algodón,$231.00,900
https://www.shein.com.mx/SHEIN-LUNE-Notched-Neckline-Ruffle-Trim-Smock-Dress-p-15492431.html?src_identifier=on%3DIMAGE_COMPONENT%60cn%3Dshopbycategory%60hz%3DhotZone_1%60ps%3D4_1%60jc%3Dreal_2030&src_module=All&src_tab_page_id=page_home1709171303983&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/05/02/1682992026fb6071e677d4f763d99fda16e4467b58_thumbnail_405x552.jpg,,Primavera,Rosa,Casual,Liso,V,Manga capa,Holgado,Poliuretano,$280.28,500
https://www.shein.com.mx/Keyhole-Neckline-All-Over-Printed-Ruffled-Hem-Dress-p-29400533.html?src_identifier=on%3DIMAGE_COMPONENT%60cn%3Dshopbycategory%60hz%3DhotZone_1%60ps%3D4_1%60jc%3Dreal_2030&src_module=All&src_tab_page_id=page_home1709171303983&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2024/01/22/73/17058887270b6788ac9a932f35bd6e2149325d03a5_thumbnail_405x552.jpg,,Otoño,Multicolor,Casual,Geometrico,Corazon,Manga corta,Ajustado,Algodón,$196.00,20
https://www.shein.com.mx/SHEIN-VCAY-Ditsy-Floral-Print-V-Neck-Sleeveless-A-Line-Spring-Summer-Women-Beach-Red-Mini-Dress-p-18696258.html?src_identifier=on%3DIMAGE_COMPONENT%60cn%3Dshopbycategory%60hz%3DhotZone_1%60ps%3D4_1%60jc%3Dreal_2030&src_module=All&src_tab_page_id=page_home1709171303983&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/07/02/168828623256f172ce6c36c43803fd5f21a84a1bf0_thumbnail_405x552.jpg,,Otoño,Rojo,Bohemio,Floral,V,Sin mangas,A línea,Poliuretano,$146.30,15
https://www.shein.com.mx/SHEIN-BAE-Draped-Collar-Chain-Detail-Crisscross-Backless-Ruched-Cami-Dress-p-11469875.html?src_identifier=on%3DIMAGE_COMPONENT%60cn%3Dshopbycategory%60hz%3DhotZone_1%60ps%3D4_1%60jc%3Dreal_2030&src_module=All&src_tab_page_id=page_home1709171303983&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2022/09/13/1663047367dbb4e2444d187588bccb00addae25f3c_thumbnail_405x552.jpg,,Invierno,Rojo,Sexy,Liso,V,Sin mangas,Tirantes,Poliuretano,$164.25,23
https://www.shein.com.mx/SHEIN-LUNE-Women-s-Casual-Simple-Heart-Print-Short-Sleeve-Dress-p-28663415.html?src_identifier=on%3DIMAGE_COMPONENT%60cn%3Dshopbycategory%60hz%3DhotZone_1%60ps%3D4_1%60jc%3Dreal_2030&src_module=All&src_tab_page_id=page_home1709171303983&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2024/01/05/cf/170444715905f06f8a9e03472cbb414d3ad67c38c5_thumbnail_405x552.jpg,,Verano,Negro,Casual,Combinado,Redondo,Manga corta,Camisa,Viscosa,$203.00,300
https://www.shein.com.mx/SHEIN-EZwear-Summer-Black-Solid-Split-Thigh-Backless-Bodycon-Y2k-Dress-p-14822680.html?src_identifier=on%3DIMAGE_COMPONENT%60cn%3Dshopbycategory%60hz%3DhotZone_1%60ps%3D4_1%60jc%3Dreal_2030&src_module=All&src_tab_page_id=page_home1709171303983&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/04/17/1681710841fca580445a0d815a5d5e19f163161331_thumbnail_405x552.jpg,,Primavera,Negro,Casual,Liso,Redondo,Manga corta,Ajustado,Poliuretano,$176.66,18
https://www.shein.com.mx/SHEIN-EZwear-Drawstring-Solid-Ruched-Split-Thigh-Dress-p-23150952.html?src_identifier=on%3DIMAGE_COMPONENT%60cn%3Dshopbycategory%60hz%3DhotZone_1%60ps%3D4_1%60jc%3Dreal_2030&src_module=All&src_tab_page_id=page_home1709171303983&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/09/15/ae/1694742350953530e0cb5ccf3d60be2d15b4499f28_thumbnail_405x552.jpg,,Primavera,Rosa,Elegante,Liso,Alzado,Sin mangas,Ajustado,Algodón,$171.00,31
https://www.shein.com.mx/SHEIN-VCAY-Floral-Print-Butterfly-Sleeve-Split-Thigh-Belted-Dress-p-10690057.html?src_identifier=on%3DIMAGE_COMPONENT%60cn%3Dshopbycategory%60hz%3DhotZone_1%60ps%3D4_1%60jc%3Dreal_2030&src_module=All&src_tab_page_id=page_home1709171303983&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2022/05/27/1653618646b6ec202546811035177fa44fc72cc4c4_thumbnail_405x552.jpg,,Otoño,Multicolor,Bohemio,Floral,V,Manga corta,A línea,Poliuretano,$236.52,600
https://www.shein.com.mx/SHEIN-LUNE-Allover-Print-Knot-Front-Dress-p-18415798.html?src_identifier=on%3DIMAGE_COMPONENT%60cn%3Dshopbycategory%60hz%3DhotZone_1%60ps%3D4_1%60jc%3Dreal_2030&src_module=All&src_tab_page_id=page_home1709171303983&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/06/29/16880045392cf646b4e3bdfacee418f2e32bbdd942_thumbnail_405x552.jpg,,Otoño,Naranja,Casual,Floral,Redondo,Manga corta,Ajustado,Algodón,$325.00,600
https://www.shein.com.mx/EMERY-ROSE-Tropical-Print-Keyhole-Neckline-Butterfly-Sleeve-Dress-p-17048481.html?src_identifier=on%3DIMAGE_COMPONENT%60cn%3Dshopbycategory%60hz%3DhotZone_1%60ps%3D4_1%60jc%3Dreal_2030&src_module=All&src_tab_page_id=page_home1709171303983&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/05/31/1685522636bd96989fb698178f9a0aba61077ddfbb_thumbnail_405x552.jpg,,Otoño,Multicolor,Bohemio,Floral,Corazon,Manga capa,Natural,Viscosa,$189.00,500
https://www.shein.com.mx/Solid-Plunging-Neck-Fold-Pleated-Detail-Dress-p-22519258.html?src_identifier=on%3DIMAGE_COMPONENT%60cn%3Dshopbycategory%60hz%3DhotZone_1%60ps%3D4_1%60jc%3Dreal_2030&src_module=All&src_tab_page_id=page_home1709171303983&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/09/04/e6/1693796057129ff822c6265793ac93b1bba55c341b_thumbnail_405x552.jpg,,Primavera,Amarillo,Casual,Liso,V,Manga corta,A línea,Viscosa,$253.38,700
https://www.shein.com.mx/SHEIN-Clasi-Women-s-Puff-Sleeve-Solid-Black-Dress-p-9731037.html?src_identifier=on%3DIMAGE_COMPONENT%60cn%3Dshopbycategory%60hz%3DhotZone_1%60ps%3D4_1%60jc%3Dreal_2030&src_module=All&src_tab_page_id=page_home1709171303983&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2022/01/17/16424023194fa855aa5e1ca1ada1d38797ef5666e2_thumbnail_405x552.jpg,,Otoño,Negro,Elegante,Liso,Redondo,Manga media,A línea,Elastano,$199.43,17
https://www.shein.com.mx/SHEIN-VCAY-Floral-Print-Knot-Straps-Shirred-Bodice-Cami-Dress-p-2654401.html?src_identifier=on%3DIMAGE_COMPONENT%60cn%3Dshopbycategory%60hz%3DhotZone_1%60ps%3D4_1%60jc%3Dreal_2030&src_module=All&src_tab_page_id=page_home1709171303983&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2021/06/02/1622642568a5f87628cfbca79ac90bd785cb744a84_thumbnail_405x552.jpg,,Verano,Azul,Bohemio,Floral,Recto,Sin mangas,Tirantes,Algodón,$315.36,900
https://www.shein.com.mx/SHEIN-VCAY-Red-Position-Tropical-Print-Sleeveless-Tank-Summer-Beach-Woman-Dress-p-19957414.html?src_identifier=on%3DIMAGE_COMPONENT%60cn%3Dshopbycategory%60hz%3DhotZone_1%60ps%3D4_1%60jc%3Dreal_2030&src_module=All&src_tab_page_id=page_home1709171303983&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/07/20/168984246295a4f49bebf33bb197952d8f50f189d6_thumbnail_405x552.jpg,,Invierno,Rojo,Bohemio,Floral,Redondo,Sin mangas,Ajustado,Elastano,$272.00,500
https://www.shein.com.mx/SHEIN-LUNE-Dalmatian-Print-Batwing-Sleeve-Tunic-Dress-p-17433688.html?src_identifier=on%3DIMAGE_COMPONENT%60cn%3Dshopbycategory%60hz%3DhotZone_1%60ps%3D4_1%60jc%3Dreal_2030&src_module=All&src_tab_page_id=page_home1709171303983&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/06/08/16862021580f528455f8fa6f32a61d70f531ab92a3_thumbnail_405x552.jpg,,Verano,Multicolor,Casual,Geometrico,V,Manga capa,Natural,Poliuretano,$196.00,14
https://www.shein.com.mx/SHEIN-Tall-Striped-Heart-Embroidery-Tee-Dress-p-10473351.html?src_identifier=on%3DIMAGE_COMPONENT%60cn%3Dshopbycategory%60hz%3DhotZone_1%60ps%3D4_1%60jc%3Dreal_2030&src_module=All&src_tab_page_id=page_home1709171303983&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/07/10/16889756405cf2d6be341bba311b045a3abf0039aa_thumbnail_405x552.jpg,,Invierno,Blanco,Casual,Combinado,Redondo,Manga corta,Camisa,Algodón,$159.12,20
https://www.shein.com.mx/SHEIN-WYWH-Ditsy-Floral-Wrap-Tie-Side-Dress-p-10673782.html?src_identifier=on%3DIMAGE_COMPONENT%60cn%3Dshopbycategory%60hz%3DhotZone_1%60ps%3D4_1%60jc%3Dreal_2030&src_module=All&src_tab_page_id=page_home1709171303983&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2022/05/26/1653551981eb74fd79aae74aa01e9b0f52d4ae9800_thumbnail_405x552.jpg,,Otoño,Amarillo,Bohemio,Floral,V,Manga corta,A línea,Poliamida,$246.00,300
https://www.shein.com.mx/Geo-Print-Batwing-Sleeve-Curved-Hem-Belted-Dress-p-10310433.html?src_identifier=on%3DIMAGE_COMPONENT%60cn%3Dshopbycategory%60hz%3DhotZone_1%60ps%3D4_1%60jc%3Dreal_2030&src_module=All&src_tab_page_id=page_home1709171303983&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2022/04/18/16502480808bc9410df8b3339d2c53e162a2ab8c63_thumbnail_405x552.jpg,,Verano,Multicolor,Casual,Geometrico,Redondo,Manga corta,Camisa,Viscosa,$178.12,500
https://www.shein.com.mx/SHEIN-PETITE-Ditsy-Floral-Print-Puff-Sleeve-Short-Summer-Dress-p-14822309.html?src_identifier=on%3DIMAGE_COMPONENT%60cn%3Dshopbycategory%60hz%3DhotZone_1%60ps%3D4_1%60jc%3Dreal_2030&src_module=All&src_tab_page_id=page_home1709171303983&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/04/14/1681454599840d97378d9582d399ffab1ed9f07a1d_thumbnail_405x552.jpg,,Primavera,Azul,Bohemio,Floral,V,Manga corta,A línea,Poliamida,$181.04,25
https://www.shein.com.mx/SHEIN-Priv-Floral-Print-Ruffle-Hem-Halter-Short-Summer-Dress-p-19875860.html?src_identifier=on%3DIMAGE_COMPONENT%60cn%3Dshopbycategory%60hz%3DhotZone_1%60ps%3D4_1%60jc%3Dreal_2030&src_module=All&src_tab_page_id=page_home1709171303983&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/07/19/1689772732292c4017f05004bc9096cb23620b89f5_thumbnail_405x552.jpg,,Otoño,Azul,Bohemio,Floral,Alzado,Sin mangas,A línea,Algodón,$185.57,900
https://www.shein.com.mx/SHEIN-VCAY-Allover-Floral-Print-Puff-Sleeve-Dress-p-18342257.html?src_identifier=on%3DIMAGE_COMPONENT%60cn%3Dshopbycategory%60hz%3DhotZone_1%60ps%3D4_1%60jc%3Dreal_2030&src_module=All&src_tab_page_id=page_home1709171303983&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/06/26/16877501945455baf3944db5ee5e36fd277b3281e2_thumbnail_405x552.jpg,,Primavera,Morado,Bohemio,Floral,V,Manga media,Natural,Elastano,$220.22,300
https://www.shein.com.mx/SHEIN-LUNE-Notched-Neckline-Curved-Hem-Dress-p-22153248.html?src_identifier=on%3DIMAGE_COMPONENT%60cn%3Dshopbycategory%60hz%3DhotZone_1%60ps%3D4_1%60jc%3Dreal_2030&src_module=All&src_tab_page_id=page_home1709171303983&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/11/01/d4/1698829278adee2aa3c91dbc8dd9b617d4d7811b9e_thumbnail_405x552.jpg,,Otoño,Blanco,Casual,Liso,V,Manga capa,Ajustado,Viscosa,$210.00,300
https://www.shein.com.mx/SHEIN-LUNE-Striped-Print-Notched-Neckline-Batwing-Sleeve-Belted-Dress-p-14036850.html?src_identifier=on%3DIMAGE_COMPONENT%60cn%3Dshopbycategory%60hz%3DhotZone_1%60ps%3D4_1%60jc%3Dreal_2030&src_module=All&src_tab_page_id=page_home1709171303983&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/03/18/1679134785fb976cb72fb138232468a746a3048014_thumbnail_405x552.jpg,,Invierno,Azul,Casual,Geometrico,V,Manga corta,Ajustado,Poliamida,$183.96,16
https://www.shein.com.mx/SHEIN-VCAY-Allover-Print-Ruffle-Trim-Belted-Dress-p-17985248.html?src_identifier=on%3DIMAGE_COMPONENT%60cn%3Dshopbycategory%60hz%3DhotZone_1%60ps%3D4_1%60jc%3Dreal_2030&src_module=All&src_tab_page_id=page_home1709171303983&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/06/09/16862832640f3711b2bb2b376418a271b7571c14e9_thumbnail_405x552.jpg,,Verano,Multicolor,Casual,Floral,Alzado,Manga capa,A línea,Algodón,$333.41,15
https://www.shein.com.mx/SHEIN-Clasi-Solid-Hidden-Pocket-A-line-Dress-p-18891617.html?src_identifier=on%3DIMAGE_COMPONENT%60cn%3Dshopbycategory%60hz%3DhotZone_1%60ps%3D4_1%60jc%3Dreal_2030&src_module=All&src_tab_page_id=page_home1709171303983&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/07/05/1688526342440403617e06ed83138c608fa2862dc7_thumbnail_405x552.jpg,,Invierno,Rojo,Casual,Liso,V,Manga corta,A línea,Poliuretano,$297.99,500
https://www.shein.com.mx/SHEIN-Priv-Floral-Print-Bodycon-Dress-p-17565715.html?src_identifier=on%3DIMAGE_COMPONENT%60cn%3Dshopbycategory%60hz%3DhotZone_1%60ps%3D4_1%60jc%3Dreal_2030&src_module=All&src_tab_page_id=page_home1709171303983&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/06/11/168649609457c24d822e660eeffada5d2744bdfe45_thumbnail_405x552.jpg,,Invierno,Rojo,Elegante,Floral,Redondo,Sin mangas,Ajustado,Elastano,$154.76,16
https://www.shein.com.mx/SHEIN-VCAY-Floral-Print-Tunic-Dress-p-10870748.html?src_identifier=on%3DIMAGE_COMPONENT%60cn%3Dshopbycategory%60hz%3DhotZone_1%60ps%3D4_1%60jc%3Dreal_2030&src_module=All&src_tab_page_id=page_home1709171303983&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2022/06/21/1655777742f0859cff01ff26a4c704f82b35e7b772_thumbnail_405x552.jpg,,Invierno,Blanco,Bohemio,Floral,Redondo,Manga corta,Natural,Algodón,$192.00,400
https://www.shein.com.mx/SHEIN-VCAY-Tropical-Print-Knot-Front-Dress-p-13795800.html?src_identifier=on%3DIMAGE_COMPONENT%60cn%3Dshopbycategory%60hz%3DhotZone_1%60ps%3D4_1%60jc%3Dreal_2030&src_module=All&src_tab_page_id=page_home1709171303983&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/03/13/16786895750844f7d2a744c3cc15eb329be3840d1f_thumbnail_405x552.jpg,,Otoño,Naranja,Bohemio,Floral,Redondo,Sin mangas,Ajustado,Algodón,$178.64,400
https://www.shein.com.mx/Floral-Print-3-4-Sleeve-Dress-For-Women-p-26828121.html?src_identifier=on%3DIMAGE_COMPONENT%60cn%3Dshopbycategory%60hz%3DhotZone_1%60ps%3D4_1%60jc%3Dreal_2030&src_module=All&src_tab_page_id=page_home1709171303983&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/11/29/a5/170124161672c5de1bab48ee7f1728bad33954d8c6_thumbnail_405x552.jpg,,Verano,Naranja,Casual,Floral,V,Francesa,Natural,Algodón,$187.11,12
https://www.shein.com.mx/SHEIN-LUNE-Women-s-Patchwork-Round-Neck-Black-Dress-p-26727287.html?src_identifier=on%3DIMAGE_COMPONENT%60cn%3Dshopbycategory%60hz%3DhotZone_1%60ps%3D4_1%60jc%3Dreal_2030&src_module=All&src_tab_page_id=page_home1709171303983&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/11/21/7d/17005354720bb00067747df5dc1247eb2f30e0ab8f_thumbnail_405x552.jpg,,Invierno,Negro,Casual,Combinado,Redondo,Manga media,A línea,Viscosa,$383.46,900
https://www.shein.com.mx/SHEIN-Frenchy-Solid-Contrast-Lace-Green-Thin-Stripe-V-Neck-Dress-p-18496195.html?src_identifier=on%3DIMAGE_COMPONENT%60cn%3Dshopbycategory%60hz%3DhotZone_1%60ps%3D4_1%60jc%3Dreal_2030&src_module=All&src_tab_page_id=page_home1709171303983&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/06/28/1687939961be44cd4dab4f11d9a529336a46c6cdf9_thumbnail_405x552.jpg,,Otoño,Verde,Casual,Liso,V,Sin mangas,Tirantes,Poliuretano,$151.84,10
https://www.shein.com.mx/SHEIN-Priv-Random-Printed-Stand-Collar-Sleeveless-Dress-p-27447266.html?src_identifier=on%3DIMAGE_COMPONENT%60cn%3Dshopbycategory%60hz%3DhotZone_1%60ps%3D4_1%60jc%3Dreal_2030&src_module=All&src_tab_page_id=page_home1709171303983&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2024/01/12/8e/1705050113fa8f8ad0a77e22cd4c8cca6064631937_thumbnail_405x552.jpg,,Otoño,Multicolor,Casual,Combinado,Alzado,Sin mangas,Natural,Algodón,$197.00,100
https://www.shein.com.mx/Elegant-Women-s-Long-Dress-For-Daily-Wear-Flower-Printed-Ruffle-Short-Sleeve-Dress-Summer-Beach-Vacation-Dress-p-29748585.html?src_identifier=on%3DIMAGE_COMPONENT%60cn%3Dshopbycategory%60hz%3DhotZone_1%60ps%3D4_1%60jc%3Dreal_2030&src_module=All&src_tab_page_id=page_home1709171303983&mallCode=2&pageListType=4,https://img.ltwebstatic.com/images3_spmp/2024/01/30/26/1706601239de3efb789cf8dcd4ee0033c09debaf5c_thumbnail_405x552.jpg,,Verano,Rosa,Vintage,Floral,V,Manga corta,A línea,Elastano,$155.00,100
https://www.shein.com.mx/SHEIN-Priv-Ruffle-Trim-Ditsy-Floral-Print-Dress-p-2519715.html?src_identifier=on%3DIMAGE_COMPONENT%60cn%3Dshopbycategory%60hz%3DhotZone_1%60ps%3D4_1%60jc%3Dreal_2030&src_module=All&src_tab_page_id=page_home1709171303983&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2022/07/18/1658124606095e42b55f280ac06f140113b1dfaea5_thumbnail_405x552.jpg,,Invierno,Negro,Bohemio,Floral,V,Manga capa,A línea,Tela tricotada,$208.00,800
https://www.shein.com.mx/SHEIN-LUNE-Petal-Sleeve-V-Neck-Tee-Dress-p-20542494.html?src_identifier=on%3DIMAGE_COMPONENT%60cn%3Dshopbycategory%60hz%3DhotZone_1%60ps%3D4_1%60jc%3Dreal_2030&src_module=All&src_tab_page_id=page_home1709171303983&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/07/31/1690770085395111639c8dc32501ce9bac6705de94_thumbnail_405x552.jpg,,Verano,Gris,Casual,Liso,Redondo,Manga media,Holgado,Poliuretano,$186.00,300
https://www.shein.com.mx/SHEIN-Clasi-Graphic-Print-Notched-Neckline-Butterfly-Sleeve-Belted-Dress-Ruffle-Skirt-p-20823557.html?src_identifier=on%3DIMAGE_COMPONENT%60cn%3Dshopbycategory%60hz%3DhotZone_1%60ps%3D4_1%60jc%3Dreal_2030&src_module=All&src_tab_page_id=page_home1709171303983&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/08/04/b5/16911148202c91b00c3d67150c533bb11fe9dc3ebd_thumbnail_405x552.jpg,,Otoño,Multicolor,Casual,Combinado,V,Manga capa,A línea,Elastano,$246.01,11
https://www.shein.com.mx/SHEIN-LUNE-Solid-Batwing-Sleeve-Tunic-Dress-p-19849747.html?src_identifier=on%3DIMAGE_COMPONENT%60cn%3Dshopbycategory%60hz%3DhotZone_1%60ps%3D4_1%60jc%3Dreal_2030&src_module=All&src_tab_page_id=page_home1709171303983&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/07/19/1689767301ee7d623e81ae49c65cc89c835e7bff77_thumbnail_405x552.jpg,,Verano,Verde,Casual,Liso,Redondo,Manga capa,Natural,Poliamida,$170.82,800
https://www.shein.com.mx/EMERY-ROSE-Women-s-Floral-Embroidery-Short-Flying-Sleeve-Dress-p-27881100.html?src_identifier=on%3DIMAGE_COMPONENT%60cn%3Dshopbycategory%60hz%3DhotZone_1%60ps%3D4_1%60jc%3Dreal_2030&src_module=All&src_tab_page_id=page_home1709171303983&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/12/19/db/1702971258291bd99dce333258109074bde0330aeb_thumbnail_405x552.jpg,,Otoño,Multicolor,Bohemio,Floral,Redondo,Manga capa,Natural,Poliuretano,$200.00,900
